year,region,FACILITY_NAME,PCOUNTY,Category or Age,Age,Teenager
2010,Bay Coast,DOMINICAN HOSPITAL,Other/Unknown,17,>24 ,0
2010,Bay Coast,DOMINICAN HOSPITAL,SAN BENITO,15,23,0
2010,Bay Coast,DOMINICAN HOSPITAL,SAN BENITO,17,>24 ,0
2010,Bay Coast,DOMINICAN HOSPITAL,SAN BERNARDINO,17,>24 ,0
2010,Bay Coast,DOMINICAN HOSPITAL,SAN DIEGO,17,>24 ,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CLARA,13,21,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CLARA,15,23,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CLARA,17,>24 ,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,7,15,1
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,8,16,1
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,9,17,1
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,10,18,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,11,19,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,12,20,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,13,21,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,14,22,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,15,23,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,16,24,0
2010,Bay Coast,DOMINICAN HOSPITAL,SANTA CRUZ,17,>24 ,0
2010,Bay Coast,DOMINICAN HOSPITAL,SOLANO,14,22,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,8,16,1
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,9,17,1
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,10,18,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,11,19,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,12,20,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,13,21,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,14,22,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,15,23,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,16,24,0
2010,Bay Coast,EDEN MEDICAL CENTER,ALAMEDA,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,CONTRA COSTA,10,18,0
2010,Bay Coast,EDEN MEDICAL CENTER,CONTRA COSTA,12,20,0
2010,Bay Coast,EDEN MEDICAL CENTER,CONTRA COSTA,13,21,0
2010,Bay Coast,EDEN MEDICAL CENTER,CONTRA COSTA,15,23,0
2010,Bay Coast,EDEN MEDICAL CENTER,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,HUMBOLDT,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,NAPA,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,Other/Unknown,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,SAN FRANCISCO,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,SAN JOAQUIN,13,21,0
2010,Bay Coast,EDEN MEDICAL CENTER,SAN JOAQUIN,16,24,0
2010,Bay Coast,EDEN MEDICAL CENTER,SAN JOAQUIN,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,SAN MATEO,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,SOLANO,12,20,0
2010,Bay Coast,EDEN MEDICAL CENTER,SOLANO,17,>24 ,0
2010,Bay Coast,EDEN MEDICAL CENTER,STANISLAUS,14,22,0
2010,Bay Coast,EDEN MEDICAL CENTER,STANISLAUS,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,ALAMEDA,10,18,0
2010,Bay Coast,EL CAMINO HOSPITAL,ALAMEDA,14,22,0
2010,Bay Coast,EL CAMINO HOSPITAL,ALAMEDA,15,23,0
2010,Bay Coast,EL CAMINO HOSPITAL,ALAMEDA,16,24,0
2010,Bay Coast,EL CAMINO HOSPITAL,ALAMEDA,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,FRESNO,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,LAKE,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,LOS ANGELES,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,MERCED,9,17,1
2010,Bay Coast,EL CAMINO HOSPITAL,MERCED,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,MONTEREY,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,NE,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,ORANGE,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,Other/Unknown,16,24,0
2010,Bay Coast,EL CAMINO HOSPITAL,Other/Unknown,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN BENITO,12,20,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN BENITO,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN DIEGO,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN FRANCISCO,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN JOAQUIN,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN MATEO,15,23,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN MATEO,16,24,0
2010,Bay Coast,EL CAMINO HOSPITAL,SAN MATEO,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,7,15,1
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,8,16,1
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,9,17,1
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,10,18,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,11,19,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,12,20,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,13,21,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,14,22,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,15,23,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,16,24,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CLARA,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CRUZ,15,23,0
2010,Bay Coast,EL CAMINO HOSPITAL,SANTA CRUZ,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,STANISLAUS,17,>24 ,0
2010,Bay Coast,EL CAMINO HOSPITAL,VENTURA,17,>24 ,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,FRESNO,17,>24 ,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,5,13,1
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,6,14,1
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,7,15,1
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,8,16,1
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,9,17,1
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,10,18,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,11,19,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,12,20,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,13,21,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,14,22,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,15,23,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,16,24,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,17,>24 ,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,SAN LUIS OBISP,17,>24 ,0
2010,Bay Coast,GEORGE L MEE MEMORIAL HOSPITAL,SANTA CRUZ,17,>24 ,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,9,17,1
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,11,19,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,12,20,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,13,21,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,14,22,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,15,23,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,16,24,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,MARIN,17,>24 ,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,NAPA,17,>24 ,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SACRAMENTO,11,19,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,4,12,1
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,8,16,1
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,9,17,1
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,10,18,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,11,19,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,12,20,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,13,21,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,14,22,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,15,23,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,16,24,0
2010,Bay Coast,GOLDEN LIVINGCENTER - LONDON HOUSE  SONOMA,SONOMA,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,ALAMEDA,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,HUMBOLDT,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MERCED,9,17,1
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MERCED,12,20,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MERCED,13,21,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MERCED,16,24,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MERCED,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MONTEREY,15,23,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,MONTEREY,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,NAPA,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,NEVADA,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,Other/Unknown,16,24,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,Other/Unknown,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,PLACER,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN BENITO,9,17,1
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN BENITO,12,20,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN BENITO,13,21,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN BENITO,14,22,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN BENITO,15,23,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN BENITO,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN FRANCISCO,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN JOAQUIN,16,24,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN JOAQUIN,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN LUIS OBISP,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN MATEO,15,23,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN MATEO,16,24,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SAN MATEO,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,7,15,1
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,8,16,1
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,9,17,1
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,10,18,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,11,19,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,12,20,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,13,21,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,14,22,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,15,23,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,16,24,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CRUZ,11,19,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CRUZ,14,22,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CRUZ,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,STANISLAUS,10,18,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,STANISLAUS,16,24,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,STANISLAUS,17,>24 ,0
2010,Bay Coast,GOOD SAMARITAN HOSPITAL-SAN JOSE,VENTURA,17,>24 ,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,FRESNO,17,>24 ,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,MADERA,17,>24 ,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,MERCED,15,23,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,MERCED,17,>24 ,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,MONTEREY,12,20,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,MONTEREY,17,>24 ,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,8,16,1
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,9,17,1
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,10,18,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,11,19,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,12,20,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,13,21,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,14,22,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,15,23,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,16,24,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,17,>24 ,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SANTA CLARA,12,20,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SANTA CLARA,13,21,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SANTA CLARA,15,23,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SANTA CRUZ,12,20,0
2010,Bay Coast,HAZEL HAWKINS MEMORIAL HOSPITAL,SOLANO,17,>24 ,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,7,15,1
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,8,16,1
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,9,17,1
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,10,18,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,11,19,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,12,20,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,13,21,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,14,22,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,15,23,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,16,24,0
2010,Bay Coast,HIGHLAND HOSPITAL,ALAMEDA,17,>24 ,0
2010,Bay Coast,HIGHLAND HOSPITAL,CONTRA COSTA,12,20,0
2010,Bay Coast,HIGHLAND HOSPITAL,CONTRA COSTA,13,21,0
2010,Bay Coast,HIGHLAND HOSPITAL,CONTRA COSTA,14,22,0
2010,Bay Coast,HIGHLAND HOSPITAL,CONTRA COSTA,15,23,0
2010,Bay Coast,HIGHLAND HOSPITAL,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,HIGHLAND HOSPITAL,SAN FRANCISCO,17,>24 ,0
2010,Bay Coast,HIGHLAND HOSPITAL,SAN JOAQUIN,7,15,1
2010,Bay Coast,HIGHLAND HOSPITAL,SAN JOAQUIN,16,24,0
2010,Bay Coast,HIGHLAND HOSPITAL,STANISLAUS,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ALAMEDA,12,20,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ALAMEDA,13,21,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ALAMEDA,14,22,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ALAMEDA,15,23,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ALAMEDA,16,24,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ALAMEDA,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,BUTTE,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,7,15,1
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,8,16,1
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,9,17,1
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,10,18,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,11,19,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,12,20,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,13,21,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,14,22,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,15,23,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,16,24,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,FRESNO,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,KERN,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,LOS ANGELES,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,MERCED,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,NAPA,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,ORANGE,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Other/Unknown,15,23,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Other/Unknown,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SACRAMENTO,11,19,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SACRAMENTO,12,20,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SACRAMENTO,16,24,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SACRAMENTO,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SAN FRANCISCO,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SAN JOAQUIN,10,18,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SAN JOAQUIN,16,24,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SAN JOAQUIN,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SAN MATEO,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SANTA CLARA,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SISKIYOU,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,10,18,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,11,19,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,12,20,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,13,21,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,14,22,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,15,23,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,16,24,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SOLANO,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,SONOMA,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,STANISLAUS,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,TUOLUMNE,17,>24 ,0
2010,Bay Coast,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,YOLO,17,>24 ,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,8,16,1
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,9,17,1
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,11,19,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,12,20,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,13,21,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,15,23,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,16,24,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,ALAMEDA,17,>24 ,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CALAVERAS,13,21,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,6,14,1
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,7,15,1
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,8,16,1
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,9,17,1
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,10,18,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,11,19,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,12,20,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,13,21,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,14,22,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,15,23,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,16,24,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,17,>24 ,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,NAPA,16,24,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,NAPA,17,>24 ,0
2010,Bay Coast,KAISER FOUNDATION HOSPITAL - ANTIOCH,SACRAMENTO,17,>24 ,0
